,Name,Price,Vendor,VendorLink
166,"HP EliteBook 840 G3 - 14” FHD, Intel Core i5-6300U 2.4Ghz, 6th Gen 8GB DDR4, 128GB SSD + 500GB HDD, Windows 10 64 bit","Rs. 64,000",Daraz,https://www.daraz.pk/products/hp-elitebook-840-g3-14-fhd-intel-core-i5-6300u-24ghz-6th-gen-8gb-ddr4-128gb-ssd-500gb-hdd-windows-10-64-bit-i176228441-s1349902707.html?search=1
167,"HP 15-Du3502TU i3-1115G4-4GB, 1TB, 15.6"" LED HD, WINDOWS 10, Natural Silver","Rs. 79,000",Daraz,https://www.daraz.pk/products/hp-15-du3502tu-i3-1115g4-4gb-1tb-156-led-hd-windows-10-natural-silver-i215919586-s1425495893.html?search=1
168,MacBook Pro 13-inch Space Gray Apple M1 chip 256GB SSD MYD82 Touch Bar and Touch ID with Backlit Magic Keyboard,"Rs. 245,000",Daraz,https://www.daraz.pk/products/macbook-pro-13-inch-space-gray-apple-m1-chip-256gb-ssd-myd82-touch-bar-and-touch-id-with-backlit-magic-keyboard-i207534336-s1412434290.html?search=1
169,Samsung Chromebook XE303C12 - 2gb/16gb,"Rs. 10,790",Daraz,https://www.daraz.pk/products/samsung-chromebook-xe303c12-2gb16gb-i146996328-s1310026202.html?search=1
170,"Dell Vostro 14 3401 10th Gen Core i3, 4GB, 1TB HDD, 14"" HD, DOS - Brand Warranty","Rs. 70,000",Daraz,https://www.daraz.pk/products/dell-vostro-14-3401-10th-gen-core-i3-4gb-1tb-hdd-14-hd-dos-brand-warranty-i215910936-s1425512057.html?search=1
171,HP Stream 11 Celeron 6th generation 2gb 32gb with 128gb ssd card(BEST FOR ONLINE CLASSES),"Rs. 24,999",Daraz,https://www.daraz.pk/products/hp-stream-11-celeron-6th-generation-2gb-32gb-with-128gb-ssd-cardbest-for-online-classes-i194476713-s1388808984.html?search=1
172,"Lenovo IdeaPad 3 15IIL05 Laptop - 10th Gen Ci3, 4GB, 1TB HDD, 15.6"" HD, Platinum Grey.","Rs. 75,000",Daraz,https://www.daraz.pk/products/lenovo-ideapad-3-15iil05-laptop-10th-gen-ci3-4gb-1tb-hdd-156-hd-platinum-grey-i213862582-s1422489280.html?search=1
173,"HP 15-Du3502TU i3-1115G4-4GB, 1TB, 15.6"" LED HD,W10 Home, Natural Silver","Rs. 77,999",Daraz,https://www.daraz.pk/products/hp-15-du3502tu-i3-1115g4-4gb-1tb-156-led-hdw10-home-natural-silver-i103348801-s1249454421.html?search=1
174,"HP 15-DW3024NIA Laptop - 11th Gen Intel Core i3, 4GB, 256GB SSD, Jet black","Rs. 79,380",Daraz,https://www.daraz.pk/products/hp-15-dw3024nia-laptop-11th-gen-intel-core-i3-4gb-256gb-ssd-jet-black-i215200533-s1424483541.html?search=1
175,"DELL XPS 15-9500 - 10th Gen Core i7 | 16GB | 512GB-SSD | 4-GB NVIDIA GeForce GTX-1650Ti | 15.6"" Full HD LED 3840x2400| Backlit KB | W10. | 90 days Int. Warranty.","Rs. 336,000",Daraz,https://www.daraz.pk/products/dell-xps-15-9500-10th-gen-core-i7-16gb-512gb-ssd-4-gb-nvidia-geforce-gtx-1650ti-156-full-hd-led-3840x2400-backlit-kb-w10-90-days-int-warranty-i190132092-s1380804651.html?search=1
176,HP Stream 11 Celeron 6th generation 2gb 32gb with 128gb ssd card(BEST FOR ONLINE CLASSES),"Rs. 24,500",Daraz,https://www.daraz.pk/products/hp-stream-11-celeron-6th-generation-2gb-32gb-with-128gb-ssd-cardbest-for-online-classes-i194488083-s1388822878.html?search=1
177,"HP 15S-DU2126TU Laptop - 10th Gen Ci3, 4GB, 1TB HDD, 15.6"" HD, Windows 10 (Local Warranty)","Rs. 79,000",Daraz,https://www.daraz.pk/products/hp-15s-du2126tu-laptop-10th-gen-ci3-4gb-1tb-hdd-156-hd-windows-10-local-warranty-i193222403-s1387112659.html?search=1
178,"Lenovo ThinkPad 11E (4th Gen) 11.6-Inch Laptop (4GB RAM, 128GB SSD, Intel Celeron 2.20GHz, Windows 10 Pro)","Rs. 26,499",Daraz,https://www.daraz.pk/products/lenovo-thinkpad-11e-4th-gen-116-inch-laptop-4gb-ram-128gb-ssd-intel-celeron-220ghz-windows-10-pro-i130415491-s1291725065.html?search=1
179,"Lenovo IdeaPad 3 10th Gen Core i5 4GB Ram 1TB HDD 15.6"" FHD LED Display, DOS (Platinum Grey)","Rs. 89,000",Daraz,https://www.daraz.pk/products/lenovo-ideapad-3-10th-gen-core-i5-4gb-ram-1tb-hdd-156-fhd-led-display-dos-platinum-grey-i215927055-s1425496646.html?search=1
180,Renewed - Lenovo ThinkPad SL510,"Rs. 14,000",Daraz,https://www.daraz.pk/products/lenovo-thinkpad-sl410-laptop-4gb-ram-250gb-hdd-i144194998-s1374566215.html?search=1
181,"Dell Vostro 14 3401 10th Gen Core i3, 4GB, 1TB HDD, 14"" HD, DOS","Rs. 68,000",Daraz,https://www.daraz.pk/products/dell-vostro-14-3401-10th-gen-core-i3-4gb-1tb-hdd-14-hd-dos-i214159723-s1422960387.html?search=1
182,Lenovo Ideapad 330 - Intel Celeron N4000 - 15.6 HD Laptop - 4GB RAM - 1TB HDD - DOS - 1 Year Lenovo Direct Official Warranty,"Rs. 54,999",Daraz,https://www.daraz.pk/products/lenovo-ideapad-330-intel-celeron-n4000-156-hd-laptop-4gb-ram-1tb-hdd-dos-1-year-lenovo-direct-official-warranty-i185630284-s1429960829.html?search=1
183,"HP 15-DW3024NIA Laptop - 11th Gen Intel Core i3, 4GB, 256GB SSD, Jet black","Rs. 81,000",Daraz,https://www.daraz.pk/products/hp-15-dw3024nia-laptop-11th-gen-intel-core-i3-4gb-256gb-ssd-jet-black-i214159725-s1422979113.html?search=1
184,"Lenovo IdeaPad S145 – Intel Core I7-10th Generation-1065G7 Processor, 8GB Ram, 1TB HDD, 15.6 FHD Display, Dos. 1 Year International Warranty","Rs. 129,999",Daraz,https://www.daraz.pk/products/lenovo-ideapad-s145-intel-core-i7-10th-generation-1065g7-processor-8gb-ram-1tb-hdd-156-fhd-display-dos-1-year-international-warranty-i215062001-s1424239485.html?search=1
185,Dell Latitude 5440 - Core i5 4th Generation - 4GB RAM - 320GB HDD - 14inch HD Screen - Free Laptop bag,"Rs. 38,999",Daraz,https://www.daraz.pk/products/dell-latitude-5440-core-i5-4th-generation-4gb-ram-320gb-hdd-14inch-hd-screen-free-laptop-bag-i218378643-s1429731869.html?search=1
186,"HP 15S-DU2126TU 10th Gen Core i3, 4GB, 1TB HDD, 15.6"" HD, Windows 10 ( 1 Year Official Warranty )","Rs. 81,000",Daraz,https://www.daraz.pk/products/hp-15s-du2126tu-10th-gen-core-i3-4gb-1tb-hdd-156-hd-windows-10-1-year-official-warranty-i193328688-s1386820725.html?search=1
187,"Lenovo Ideapad 330 15.6 HD LED-Backlit Display Laptop, Intel Celeron N4000 Processor","Rs. 50,499",Daraz,https://www.daraz.pk/products/lenovo-ideapad-330-156-hd-led-backlit-display-laptop-intel-celeron-n4000-processor-i124876135-s1282730071.html?search=1
188,Dell G7 15 7500 - |i7 10750H|16GB|512GB SSD|Killer™ Wi-Fi 6 AX1650 (2x2) 802.11ax Wireless and Bluetooth 5.1|WIN 10 HOME|NVIDIA® GeForce RTX™ 2060 6GB GDDR6|4 Zone RGB BACKLIT KEYBOARD + FPR|FHD 144Hz|GAMING BACKPACK 17|MCAFEE|2CIS+1EBS,"Rs. 299,999",Daraz,https://www.daraz.pk/products/dell-g7-15-7500-i7-10750h16gb512gb-ssdkiller-wi-fi-6-ax1650-2x2-80211ax-wireless-and-bluetooth-51win-10-homenvidia-geforce-rtx-2060-6gb-gddr64-zone-rgb-backlit-keyboard-fprfhd-144hzgaming-backpack-17mcafee2cis1ebs-i218563041-s1430129597.html?search=1
189,"Lenovo Thinkbook 15-G2 11th Gen Core i5, 4GB, 256GB M.2 SSD, 15.6"" FHD, DOS","Rs. 106,000",Daraz,https://www.daraz.pk/products/lenovo-thinkbook-15-g2-11th-gen-core-i5-4gb-256gb-m2-ssd-156-fhd-dos-i216627380-s1426493394.html?search=1
190,i-Life Zed Book-II - 2 in 1 Detachable - 11.6 FHD Touch Display - Intel® Atom Quad Core processor - Intel® HD 400 - Windows® 10 - Silver,"Rs. 45,000",Daraz,https://www.daraz.pk/products/i-life-zed-book-ii-2-in-1-detachable-116-fhd-touch-display-intel-atom-quad-core-processor-intel-hd-400-windows-10-silver-i136348584-s1296616840.html?search=1
191,LENOVO THINKBOOK TB15 CI5 10TH 4GB 1TB FHD DOS 1 YEAR LENOVO DIRECT OFFICIAL WARRANTY,"Rs. 108,999",Daraz,https://www.daraz.pk/products/lenovo-thinkbook-tb15-ci5-10th-4gb-1tb-fhd-dos-1-year-lenovo-direct-official-warranty-i116302728-s1268446665.html?search=1
192,Dell Insprion 15 5505 - Ryzen 7 4700U8GB512GB SSDWIFI/BTWIN 10 HOMEAMD Radeon™ Graphics with shared graphics memory BACKLIT KEYBOARD + FPRFHDPRO BACKPACKMCAFEE2CIS,"Rs. 200,000",Daraz,https://www.daraz.pk/products/dell-insprion-15-5505-ryzen-7-4700u8gb512gb-ssdwifibtwin-10-homeamd-radeon-graphics-with-shared-graphics-memory-backlit-keyboard-fprfhdpro-backpackmcafee2cis-i213814186-s1422358774.html?search=1
193,"Dell LATITUDE 3510 - (4GB RAM 1TB Memory) 10TH GEN I3-10110U - INTEL UHD 620 GRAPHICS - 15.6"" HD (1366 X 768) with Free Bag","Rs. 69,999",Daraz,https://www.daraz.pk/products/dell-latitude-3510-4gb-ram-1tb-memory-10th-gen-i3-10110u-intel-uhd-620-graphics-156-hd-1366-x-768-with-free-bag-i218017135-s1428825626.html?search=1
194,"HP 15S-DU3501TU Laptop 11th Gen Core i5, 8GB, 1TB HDD, Windows 10 (Official Warranty)","Rs. 106,000",Daraz,https://www.daraz.pk/products/hp-15s-du3501tu-laptop-11th-gen-core-i5-8gb-1tb-hdd-windows-10-official-warranty-i216332705-s1426091725.html?search=1
195,Lenovo ThinkPad L430 2465 - 14 - Core i5 3320M - Windows 7 Professional 64-bit - 4 GB RAM - 320 GB HDD,"Rs. 26,999",Daraz,https://www.daraz.pk/products/lenovo-thinkpad-l430-i136678159-s1296920226.html?search=1
196,"HP ProBook 430 G3 - 13.3"" - Core i3 6200U - 4 GB RAM - 128 GB SSD (Touchscreen)","Rs. 45,999",Daraz,https://www.daraz.pk/products/hp-probook-430-g3-133-core-i3-6200u-4-gb-ram-128-gb-ssd-touchscreen-i190802436-s1382064718.html?search=1
197,"HP 255 G6 - 15.6"" - A6 9220 - 4 GB RAM - 500 GB HDD","Rs. 36,999",Daraz,https://www.daraz.pk/products/hp-255-g6-156-a6-9220-4-gb-ram-500-gb-hdd-i217295794-s1427563907.html?search=1
198,"Kindle Paperwhite (10th Gen.) 6 Touch Display, 300 PPI with Built-in Light, 32GB, Waterproof, WiFi","Rs. 33,990",Daraz,https://www.daraz.pk/products/kindle-paperwhite-10th-gen-6-touch-display-300-ppi-with-built-in-light-32gb-waterproof-wifi-i103790561-s1250054181.html?search=1
199,"Lenovo IdeaPad S145 15 Ice Lake - 10th Gen Core i5 04GB 1-TB HDD 15.6"" HD 720p Display (Platinum Grey, 3 Years Lenovo Direct Local Warranty)","Rs. 90,500",Daraz,https://www.daraz.pk/products/lenovo-ideapad-s145-15-ice-lake-10th-gen-core-i5-04gb-1-tb-hdd-156-hd-720p-display-platinum-grey-3-years-lenovo-direct-local-warranty-i216617750-s1426483795.html?search=1
200,"Lenovo ThinkBook 15 Intel Core i3-1005G1, 04GB Ram, 1-TB HDD, 15.6 FHD","Rs. 76,500",Daraz,https://www.daraz.pk/products/lenovo-thinkbook-15-intel-core-i3-1005g1-04gb-ram-1-tb-hdd-156-fhd-i200408230-s1398404594.html?search=1
201,"Lenovo ThinkPad T440p 14-Inch Laptop (i5-4300M, 4GB RAM, 500 GB HDD, DVD RW, Windows 10","Rs. 38,000",Daraz,https://www.daraz.pk/products/lenovo-thinkpad-t440p-14-inch-laptop-i5-4300m-4gb-ram-500-gb-hdd-dvd-rw-windows-10-i145066025-s1306912485.html?search=1
202,"HP PROBOOK 430 G3 Ci7 6th Gen 8GB 500GB 13.3"" Windows 10 Pro ORIGINAL CHARGER, 1 WEEK WARRANTY","Rs. 70,599",Daraz,https://www.daraz.pk/products/hp-probook-430-g3-ci7-6th-gen-8gb-500gb-133-windows-10-pro-original-charger-1-week-warranty-i213486459-s1421922733.html?search=1
203,"HP Probook 640 G1 14in Laptop, Intel i5-4300M 2.6GHz, 4GB Ram, 500GB Hard Drive, Windows 10 Pro","Rs. 38,000",Daraz,https://www.daraz.pk/products/hp-probook-640-g1-14in-laptop-intel-i5-4300m-26ghz-4gb-ram-500gb-hard-drive-windows-10-pro-i164572819-s1332116608.html?search=1
204,"HP ProBook 6475b - 14"" - A series A4-4300M - Windows 7 Pro - 4 GB RAM - 320 GB HDD Series","Rs. 23,300",Daraz,https://www.daraz.pk/products/hp-probook-6475b-14-a-series-a4-4300m-windows-7-pro-4-gb-ram-320-gb-hdd-series-i206276885-s1410774953.html?search=1
205,Acer Aspire 1 Mini Atom 1.6ghz 2gb 160gb HDD (Refurbished),"Rs. 12,999",Daraz,https://www.daraz.pk/products/acer-aspire-1-mini-atom-16ghz-2gb-160gb-hdd-refurbished-i190332261-s1381174820.html?search=1
206,LENOVO IDEAPAD 3 /I3 10TH/8GB/256 SSD/WIN10/15.6 FHD,"Rs. 79,999",Daraz,https://www.daraz.pk/products/lenovo-ideapad-3-i3-10th8gb256-ssdwin10156-fhd-i202134989-s1429262104.html?search=1
207,"HP 15-DY1079MS 10th Gen Core i7, 12GB, 256GB NVMe SSD, 15.6"" FHD Touch, Windows 10","Rs. 129,000",Daraz,https://www.daraz.pk/products/hp-15-dy1079ms-10th-gen-core-i7-12gb-256gb-nvme-ssd-156-fhd-touch-windows-10-i216697403-s1426607650.html?search=1
208,"Viper Notebook P40 - Intel Core i3 10th Generation Processor, 4GB RAM, 256GB Solid State Drive (SSD) , 14-inch HD Anti-glare Display Screen, 5000mWh Battery, WiFi, Bluetooth, HDMI port, Camera, Semi-Rugged, Water resistant, Windows 10 OS Support","Rs. 69,900",Daraz,https://www.daraz.pk/products/viper-notebook-p40-intel-core-i3-10th-generation-processor-4gb-ram-256gb-solid-state-drive-ssd-14-inch-hd-anti-glare-display-screen-5000mwh-battery-wifi-bluetooth-hdmi-port-camera-semi-rugged-water-resistant-windows-10-os-support-i215222110-s1424502646.html?search=1
209,"Lenovo Ideapad 330 - Intel Celeron (4MB Cache) 04GB 1TB HDD 15.6"" HD 720p Antiglare LED USB-C (Onyx Black, 1 Years Lenovo Direct Local Warranty)","Rs. 50,500",Daraz,https://www.daraz.pk/products/lenovo-ideapad-330-intel-celeron-4mb-cache-04gb-1tb-hdd-156-hd-720p-antiglare-led-usb-c-onyx-black-1-years-lenovo-direct-local-warranty-i211430103-s1418788060.html?search=1
210,Apple Macbook A1342 13.3 LED Display - Intel® Core™2 Duo Processor 3GB RAM - 250GB HDD - Dual Operating System Windows® 7 & IOS (Activated) Refurbished,"Rs. 29,999",Daraz,https://www.daraz.pk/products/apple-macbook-a1342-133-led-display-intel-core2-duo-processor-3gb-ram-250gb-hdd-dual-operating-system-windows-7-ios-activated-refurbished-i130411527-s1291481711.html?search=1
211,HP PAVILION 15-DK1056 GAMING BLACK 10TH CI5-2.9 8GB 256GB-SSD 15.6'' 4GB NVIDIA GTX-1650 FHD+W10+1YR INT,"Rs. 149,999",Daraz,https://www.daraz.pk/products/hp-pavilion-15-dk1056-gaming-black-10th-ci5-29-8gb-256gb-ssd-156-4gb-nvidia-gtx-1650-fhdw101yr-int-i217346772-s1427674030.html?search=1
212,"Dell Vostro 14 3401 Laptop - 10th Gen Ci3, 4GB DDR4, 1TB HDD, 14"" HD.","Rs. 69,500",Daraz,https://www.daraz.pk/products/dell-vostro-14-3401-laptop-10th-gen-ci3-4gb-ddr4-1tb-hdd-14-hd-i216650503-s1426545207.html?search=1
213,Acer C720p ChromeBook Laptop with Touch Screen - 4gb / 16gb - Long Battery Life,"Rs. 16,500",Daraz,https://www.daraz.pk/products/acer-c720p-chromebook-laptop-with-touch-screen-4gb-16gb-long-battery-life-i217918899-s1428661191.html?search=1
214,"HP 15-DY1079ms Laptop - 10th Gen Intel Core i7, 12GB, 256GB, 15.6"" FHD IPS Touchscreen, W10","Rs. 129,000",Daraz,https://www.daraz.pk/products/hp-15-dy1079ms-laptop-10th-gen-intel-core-i7-12gb-256gb-156-fhd-ips-touchscreen-w10-i218494152-s1429954309.html?search=1
215,"Dell Latitude E7470 UltraBook: 14"" HD Intel i5-6300U 6th Gen 256GB SSD 8GB DDR4 Webcam Windows 10 Pro","Rs. 60,000",Daraz,https://www.daraz.pk/products/dell-latitude-e7470-ultrabook-14-hd-intel-i5-6300u-6th-gen-256gb-ssd-8gb-ddr4-webcam-windows-10-pro-i176262747-s1350076850.html?search=1
216,Stone NT310 - Ci3 3rd Generation - 4GB RAM - 500GB HDD - Certified Refurbished,"Rs. 28,500",Daraz,https://www.daraz.pk/products/stone-nt310-ci3-3rd-generation-4gb-ram-500gb-hdd-certified-refurbished-i192596176-s1385072486.html?search=1
217,"Lenovo ThinkPad Yoga 11e (4th Gen) - 11.6"" - Celeron N3450 - 4 GB RAM - 128 GB SSD","Rs. 26,500",Daraz,https://www.daraz.pk/products/lenovo-thinkpad-yoga-11e-4th-gen-116-celeron-n3450-4-gb-ram-128-gb-ssd-i203654801-s1403790406.html?search=1
218,Dell Latitude E4300 - Intel Core 2 Duo - 2GB RAM - 320GB HDD - Certified Refurbished,"Rs. 15,500",Daraz,https://www.daraz.pk/products/dell-latitude-e4300-intel-core-2-duo-2gb-ram-320gb-hdd-certified-refurbished-i208490957-s1413894891.html?search=1
219,"HP EliteBook 1030 G1 - 13.3"" LED - Core m5 6th Generation (6Y57) vPro - 16GB RAM - 128GB SSD - Windows 10 (Activated) Refurbished","Rs. 60,999",Daraz,https://www.daraz.pk/products/hp-elitebook-1030-g1-133-led-core-m5-6th-generation-6y57-vpro-16gb-ram-128gb-ssd-windows-10-activated-refurbished-i217959998-s1428759649.html?search=1
220,Apple All in One iMac Desktop - 20 inch Display - Model A1224 -Intel Core 2 Duo - 4GB RAM - 250GB Hard - Certified Refurbished,"Rs. 16,000",Daraz,https://www.daraz.pk/products/apple-all-in-one-imac-desktop-20-inch-display-model-a1224-intel-core-2-duo-4gb-ram-250gb-hard-certified-refurbished-i186808937-s1373998451.html?search=1
221,"HP Pavilion 15-EH0126AU AMD Ryzen 5-4500U, 8GB, 512GB NVMe SSD, 15.6"" FHD, Windows 10","Rs. 115,000",Daraz,https://www.daraz.pk/products/hp-pavilion-15-eh0126au-amd-ryzen-5-4500u-8gb-512gb-nvme-ssd-156-fhd-windows-10-i218146147-s1429072676.html?search=1
222,"HP ProBook 640 G1 - 14"" - Core i3 4300M - 4 GB RAM - 500 GB HDD","Rs. 42,999",Daraz,https://www.daraz.pk/products/hp-probook-640-g1-14-core-i3-4300m-4-gb-ram-500-gb-hdd-i206284664-s1410796406.html?search=1
223,"HP EliteBook 840 G3 - 14"" LED - Core i7 6th Generation (6600U) - 8GB RAM - 500GB HDD - Windows 10 (Activated) REFURBISHED","Rs. 64,999",Daraz,https://www.daraz.pk/products/hp-elitebook-840-g3-14-led-core-i7-6th-generation-6600u-8gb-ram-500gb-hdd-windows-10-activated-refurbished-i212776928-s1421016169.html?search=1
224,"Apple MacBook A1342 13.3"" Laptop (Intel Core 2 Duo, 250GB HDD, 4GB RAM, macOS version OS X El Capitan10.11.6, Window 7","Rs. 25,999",Daraz,https://www.daraz.pk/products/apple-macbook-a1342-133-laptop-intel-core-2-duo-250gb-hdd-4gb-ram-macos-version-os-x-el-capitan10116-window-7-i2915808-s11895386.html?search=1
225,"HP PAVILION 14 DH100 ,X360 TOUCH, GREY, 10TH, CI5, 8GB, 1TB, 14.0'', W10","Rs. 118,634",Daraz,https://www.daraz.pk/products/hp-pavilion-14-dh100-x360-touch-grey-10th-ci5-8gb-1tb-140-w10-i206548610-s1411132605.html?search=1
226,"Dell Latitude 3350 - 13.3"" Touch Screen LED - Core i3 5th Generation (5005U) - 4GB RAM - 500GB HDD - Windows 10 (Activated) REFURBISHED","Rs. 41,999",Daraz,https://www.daraz.pk/products/dell-latitude-3350-133-touch-screen-led-core-i3-5th-generation-5005u-4gb-ram-500gb-hdd-windows-10-activated-refurbished-i214884520-s1423945798.html?search=1
227,"Acer Chromebook 14"" ( Play Store Supported )","Rs. 35,000",Daraz,https://www.daraz.pk/products/acer-chromebook-14-play-store-supported-i219575911-s1432250350.html?search=1
228,"HP Elitebook 850 G1 - 15"" LED - Intel Core i7 4th generation (4600u) - 4GB RAM - 500GB HDD - Windows 10 (Activated) Refurbished","Rs. 53,999",Daraz,https://www.daraz.pk/products/hp-elitebook-850-g1-15-led-intel-core-i7-4th-generation-4600u-4gb-ram-500gb-hdd-windows-10-activated-refurbished-i212780338-s1420988381.html?search=1
229,Lenovo Yoga 12 Touch Screen - Intel Ci5 5th Generation - 4GB RAM - 500GB HDD - Certified Refurbished,"Rs. 49,500",Daraz,https://www.daraz.pk/products/lenovo-yoga-12-touch-screen-intel-ci5-5th-generation-4gb-ram-500gb-hdd-certified-refurbished-i202290371-s1401534857.html?search=1
230,"Viper Expeder X - Gaming Laptop Core i7 10th Gen Processor, 16GB RAM, 512GB SSD & 1TB HDD, 6GB NVIDIA GeForce RTX 3060, 15.6-Inch FHD 144Hz LED Display, Windows 10 Support","Rs. 255,000",Daraz,https://www.daraz.pk/products/viper-expeder-x-gaming-laptop-core-i7-10th-gen-processor-16gb-ram-512gb-ssd-1tb-hdd-6gb-nvidia-geforce-rtx-3060-156-inch-fhd-144hz-led-display-windows-10-support-i147720749-s1311082242.html?search=1
231,Hp Chromebook 14 G4,"Rs. 19,999",Daraz,https://www.daraz.pk/products/hp-chromebook-14-g4-i149018125-s1312850563.html?search=1
232,MacBook Air 13-inch Gold Apple M1 chip 256GB MGND3 SSD Touch ID Backlit Magic Keyboard,"Rs. 199,000",Daraz,https://www.daraz.pk/products/macbook-air-13-inch-gold-apple-m1-chip-256gb-mgnd3-ssd-touch-id-backlit-magic-keyboard-i207464464-s1412314335.html?search=1
233,HP 15DA-3001NY Core i5 10th Gen 8GB 1TB 15.6-Inch FHD DOS,"Rs. 96,300",Daraz,https://www.daraz.pk/products/hp-15da-3001ny-core-i5-10th-gen-8gb-1tb-156-inch-fhd-dos-i210534674-s1417482646.html?search=1
234,"Dell Latitude E7470 - 14"" LED - Core i7 6th Generation (6600U) - 8GB RAM - 256GB SSD - Windows 10 (Activated) Refurbished","Rs. 66,999",Daraz,https://www.daraz.pk/products/dell-latitude-e7470-14-led-core-i7-6th-generation-6600u-8gb-ram-256gb-ssd-windows-10-activated-refurbished-i212792233-s1421004897.html?search=1
235,"Lenovo ThinkPad T440 Laptop 4th Gen Intel Core i3-4010U (3MB Cache, 1.70GHz)","Rs. 35,999",Daraz,https://www.daraz.pk/products/lenovo-thinkpad-t440-laptop-4th-gen-intel-core-i3-4010u-3mb-cache-170ghz-i215113995-s1424361429.html?search=1
236,"Lenovo ThinkPad 11e (4th Gen) 11.6-Inch Laptop (4GB RAM, 250GB HHD, Intel Celeron 1.10GHz, Windows 10 Pro)","Rs. 26,499",Daraz,https://www.daraz.pk/products/lenovo-thinkpad-11e-4th-gen-116-inch-laptop-4gb-ram-250gb-hhd-intel-celeron-110ghz-windows-10-pro-i2894561-s11840585.html?search=1
237,Stream 14-ax002na - Intel® Celeron® N3060 - 4 GB DDR3L - 32 GB eMMC - 14 LED Display - Refurbished,"Rs. 25,999",Daraz,https://www.daraz.pk/products/stream-14-ax002na-intel-celeron-n3060-4-gb-ddr3l-32-gb-emmc-14-led-display-refurbished-i2269888-s10383399.html?search=1
238,Dell 6510 - Ci5 m560 - 2.67GHz Processor - 4GB RAM - 250GB HDD - Certified Refurbished,"Rs. 25,500",Daraz,https://www.daraz.pk/products/dell-6510-ci5-m560-267ghz-processor-4gb-ram-250gb-hdd-certified-refurbished-i196346111-s1391306294.html?search=1
239,LENOVO THINKPAD T430 14-inch Notebook 2.60 GHz Intel Core i5 3rd Generation 4GB Ram 250GB Hard disk Windows® 10 Activated,"Rs. 32,000",Daraz,https://www.daraz.pk/products/lenovo-thinkpad-t430-14-inch-notebook-260-ghz-intel-core-i5-3rd-generation-4gb-ram-250gb-hard-disk-windows-10-activated-i217443101-s1427730876.html?search=1
240,Acer C740 ChromeBook Laptop - 4gb / 16gb - With Play Store - Long Battery Life,"Rs. 15,500",Daraz,https://www.daraz.pk/products/acer-c740-chromebook-laptop-4gb-16gb-with-play-store-long-battery-life-i178060007-s1429281464.html?search=1
241,"MSI Laptop GE66 Raider 10SF (RTX2070, GDDR6 8GB) i7-10875H-16GB-1TB NVMe-15.6"" FHD DOS with MSI Back Pack","Rs. 449,000",Daraz,https://www.daraz.pk/products/msi-laptop-ge66-raider-10sf-rtx2070-gddr6-8gb-i7-10875h-16gb-1tb-nvme-156-fhd-dos-with-msi-back-pack-i185768453-s1371252372.html?search=1
242,"HP 15S-DU3502TU 11th Gen Core i3, 4GB, 1TB HDD, 15.6"" HD, Windows 10","Rs. 92,999",Daraz,https://www.daraz.pk/products/hp-15s-du3502tu-11th-gen-core-i3-4gb-1tb-hdd-156-hd-windows-10-i215521968-s1424996167.html?search=1
243,"LENOVO THINKPAD E15, Ci5-10210U, 4GB, 1TB HDD, 15.6"" FHD,FPR, Intel AX201 2x2AX+BT, US English Keyboard,DOS , WITH BAG, 1 YEAR INTERNATIONAL WARRANTY","Rs. 120,999",Daraz,https://www.daraz.pk/products/lenovo-thinkpad-e15-ci5-10210u-4gb-1tb-hdd-156-fhdfpr-intel-ax201-2x2axbt-us-english-keyboarddos-with-bag-1-year-international-warranty-i215028753-s1424208445.html?search=1
244,MacBook Pro 16 inch 2.3GHz 8-Core 1TB MVVK2 AMD Radeon Pro 5500M - Space Gray,"Rs. 465,000",Daraz,https://www.daraz.pk/products/macbook-pro-16-inch-23ghz-8-core-1tb-mvvk2-amd-radeon-pro-5500m-space-gray-i208984663-s1414926418.html?search=1
245,Dell E5410 - Ci3 M350 - 2.27GHz Processor - 4GB RAM - 250GB Hard - Certified Refurbished,"Rs. 24,000",Daraz,https://www.daraz.pk/products/dell-e5410-ci3-m350-227ghz-processor-4gb-ram-250gb-hard-certified-refurbished-i198430585-s1394376357.html?search=1
246,"Lenovo IdeaPad 3 10th Gen Core i3 4GB Ram 1TB HDD 15.6"" HD LED Display (Platinum Grey)","Rs. 73,000",Daraz,https://www.daraz.pk/products/lenovo-ideapad-3-10th-gen-core-i3-4gb-ram-1tb-hdd-156-hd-led-display-platinum-grey-i211434121-s1418792125.html?search=1
247,"Lenovo IdeaPad 3 15IIL05 Laptop - 10th Gen Ci5, 4GB, 1TB HDD, 15.6"" HD, Platinum Grey.","Rs. 90,000",Daraz,https://www.daraz.pk/products/lenovo-ideapad-3-15iil05-laptop-10th-gen-ci5-4gb-1tb-hdd-156-hd-platinum-grey-i215151432-s1424404374.html?search=1
248,MacBook Pro 13-inch Space Gray M1 chip 512GB SSD MYD92 TouchBar with Backlit Magic Keyboard,"Rs. 289,000",Daraz,https://www.daraz.pk/products/macbook-pro-13-inch-space-gray-m1-chip-512gb-ssd-myd92-touchbar-with-backlit-magic-keyboard-i207526621-s1412438369.html?search=1
